% File Generated: 02-Feb-2012 01:26:29
% Dataset Collection: World Weather Records
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: ece35437b3d70e2c533f845ca07605cb
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	site_summary.txt
% 
% For general information about this data product, please refer to the associated 
% data set readme file: README.txt
% 
% The current file contains a brief summary of the geolocation data for stations 
% appearing in this dataset.  Information is presented in tab delimited columnar 
% format.  Primary temperature data, secondary data such as quality control 
% flags, and other metadata can be found in other files in the same directory and 
% should be distributed together.
% 
% In addition, the files:
% 
% 	site_detail.txt
% 	site_complete_detail.txt
% 
% Provide additional information detail regarding each site and may be used in 
% place of this file.  The current file is meant as a simple summary for user 
% convenience and only provides basic geolocation info.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.
% 
% 	Latitude: The present day latitude of the station in degrees and decimal 
% fraction of a degree.  Latitudes run from -90 to +90, where negative numbers 
% indicate positions in the southern hemisphere.
% 
% 	Longitude: The present day longitude of the station in degrees and decimal 
% fraction of a degree.  Longitudes run from -180 to +180, where negative numbers 
% indicate positions in the western hemisphere.
% 
% 	Elevation: The reported elevation of the station in meters above mean sea 
% level.
% 
% 
% Note that these locations reflect present station position only.  Information 
% on historical site locations, if available, is provided in the file 
% "site_complete_detail.txt".  Information on the state name, country of 
% residence, various identification, and other station metadata can be found in 
% "site_detail.txt" or "site_complete_detail.txt".
% 
% 
% ------------------------------------
% Station ID, Latitude, Longitude, Elevation (m)
% 
1155	-999.0000	-999.0000	-999.00
1519	-999.0000	-999.0000	-999.00
3022	 -66.6500	 140.0333	-999.00
5263	  39.2000	  45.4167	-999.00
5293	  40.6167	  47.1500	-999.00
5299	  40.7167	  46.4167	-999.00
5307	  41.2167	  47.1667	-999.00
5358	  22.3333	  89.6000	-999.00
5360	  22.4167	  91.1000	-999.00
5363	  22.4833	  91.4333	-999.00
5366	  22.6333	  91.7000	-999.00
5373	  22.8667	  91.1000	-999.00
5399	  25.7500	  88.9167	-999.00
5824	 -21.7500	 -45.0000	-999.00
6016	  -5.6500	 -35.6500	-999.00
6078	  -0.0333	 -50.0500	-999.00
6182	  16.9000	  96.1667	-999.00
6187	  18.8000	  95.2167	-999.00
6199	  21.3000	  99.6167	-999.00
6214	  23.2000	  94.3000	 109.00
11456	  22.9833	 103.6833	-999.00
12602	   4.3500	 -74.4167	-999.00
12605	   4.4333	 -75.1500	-999.00
12611	   4.6333	 -74.1000	-999.00
12614	   4.8167	 -75.7333	-999.00
12618	   4.9667	 -75.7000	-999.00
12630	   6.1667	 -67.5000	-999.00
12647	   7.0667	 -70.7333	-999.00
13202	  -3.2667	 -79.9667	-999.00
13205	  -2.8833	 -78.9833	-999.00
13219	  -1.7833	 -79.5333	-999.00
13261	  -0.1667	 -78.4833	-999.00
13276	   0.9667	 -79.6167	-999.00
13517	 -16.9833	 178.6833	-999.00
13975	  49.1667	  -2.7833	-999.00
14933	  11.1667	 -14.6667	-999.00
14935	  11.8667	 -15.6000	-999.00
14947	   6.5000	 -58.2500	-999.00
15138	  19.8500	  75.4000	 579.00
