station_ID,year,average temperature
12614,1991,21.63333333333333
12614,1992,21.766666666666666
12614,1993,21.40833333333333
12614,1994,21.491666666666664
12614,1995,21.424999999999997
12614,1996,21.158333333333335
12614,1997,22.03333333333333
12614,1998,22.075
12614,1999,21.01666666666667
12614,2000,21.208333333333332
12618,1991,21.675
12618,1992,21.508333333333336
12618,1993,21.275
12618,1994,21.26666666666667
12618,1995,20.95
12618,1996,20.799999999999997
12618,1997,21.599999999999998
12618,1998,21.674999999999997
12618,1999,20.583333333333332
12618,2000,20.716666666666665
12630,1991,28.041666666666668
12630,1992,28.566666666666666
12630,1993,28.091666666666665
12630,1994,28.233333333333334
12630,1995,28.59166666666667
12630,1996,28.191666666666666
12630,1997,28.53333333333333
12630,1998,29.00833333333333
12630,1999,28.24166666666666
12630,2000,28.766666666666662
12647,1991,26.875
12647,1992,26.91666666666667
12647,1993,26.666666666666668
12647,1994,26.666666666666668
12647,1995,27.183333333333334
12647,1996,26.925
12647,1997,26.974999999999998
12647,1998,27.600000000000005
12647,1999,26.541666666666668
12647,2000,26.816666666666666
13202,1991,25.833333333333332
13202,1992,25.883333333333336
13202,1993,26.04166666666667
13202,1994,25.45
13202,1995,26.016666666666666
13202,1996,25.108333333333334
13202,1997,28.158333333333335
13202,1998,27.141666666666666
13202,1999,25.45833333333334
13202,2000,25.325000000000006
13205,1991,16.441666666666666
13205,1992,16.508333333333336
13205,1993,16.041666666666668
13205,1994,15.883333333333333
13205,1995,16.441666666666666
13205,1996,15.90833333333333
13205,1997,16.558333333333334
13205,1998,17.066666666666666
13205,1999,15.85
13205,2000,15.983333333333336
13219,1991,25.708333333333332
13219,1992,25.516666666666666
13219,1993,25.625000000000004
13219,1994,25.075
13219,1995,25.741666666666664
13219,1996,25.358333333333334
13219,1997,26.975000000000005
13219,1998,26.525000000000006
13219,1999,25.125
13219,2000,25.025000000000002
13261,1991,14.958333333333334
13261,1992,15.191666666666668
13261,1993,14.783333333333333
13261,1994,14.858333333333333
13261,1995,14.883333333333333
13261,1996,14.450000000000001
13261,1997,15.233333333333334
13261,1998,15.466666666666667
13261,1999,14.216666666666667
13261,2000,14.35
13276,1991,27.258333333333336
13276,1992,27.08333333333334
13276,1993,27.108333333333334
13276,1994,26.650000000000002
13276,1995,26.874999999999996
13276,1996,26.48333333333333
13276,1997,27.625
13276,1998,27.650000000000006
13276,1999,26.308333333333334
13276,2000,26.483333333333334
13517,1991,25.96666666666667
13517,1992,25.799999999999997
13517,1993,25.433333333333334
13517,1994,25.7
13517,1995,26.21666666666667
13517,1996,26.38333333333333
13517,1997,25.716666666666665
13517,1998,26.308333333333334
13517,1999,26.3
13517,2000,26.53333333333333
13975,1991,10.591666666666667
13975,1992,11.025
13975,1993,10.725000000000001
13975,1994,11.799999999999999
13975,1995,11.666666666666666
13975,1996,10.333333333333334
13975,1997,11.549999999999999
13975,1998,11.391666666666666
13975,1999,12.058333333333335
13975,2000,11.783333333333331
14933,1991,28.28888888888889
14933,1992,27.650000000000002
14933,1993,27.883333333333336
14933,1994,28.275000000000002
14933,1995,27.26666666666667
14933,1996,27.63333333333333
14933,1997,27.600000000000005
14933,1998,28.25
14933,2000,25.166666666666664
14935,1991,27.341666666666665
14935,1992,27.14166666666667
14935,1993,27.233333333333334
14935,1994,27.175
14935,1995,26.700000000000003
14935,1996,27.674999999999997
14935,1997,27.824999999999992
14935,1998,28.55
14935,2000,26.8
14947,1991,25.53333333333333
14947,1992,26.158333333333335
14947,1993,25.683333333333337
14947,1994,26.483333333333334
14947,1995,26.991666666666664
14947,1996,26.083333333333332
14947,1997,25.924999999999997
14947,1998,26.34166666666667
14947,1999,25.599999999999998
14947,2000,25.75
15138,1991,25.50833333333333
15138,1992,25.658333333333335
15138,1993,25.258333333333336
15138,1994,25.008333333333336
15138,1995,25.641666666666666
15138,1996,25.76666666666667
15138,1997,25.541666666666668
15138,1998,25.55
15138,1999,25.058333333333337
15138,2000,25.266666666666666
15180,1991,26.933333333333337
15180,1992,26.616666666666664
15180,1993,27.78333333333333
15180,1994,26.275000000000002
15180,1996,27.299999999999997
15180,1997,26.391666666666662
15180,1998,26.991666666666664
15180,1999,26.65833333333333
15180,2000,27.458333333333332
15215,1991,27.0
15215,1992,27.15833333333333
15215,1993,27.441666666666666
15215,1994,26.916666666666668
15215,1995,27.325000000000003
15215,1996,27.191666666666666
15215,1997,26.108333333333334
15215,1998,27.675000000000008
15215,1999,27.558333333333334
15215,2000,27.808333333333337
15241,1991,25.441666666666674
15241,1992,25.400000000000002
15241,1993,25.34166666666667
15241,1994,25.424999999999997
15241,1995,25.608333333333334
15241,1996,25.191666666666674
15241,1998,25.325
15241,1999,25.858333333333334
15241,2000,25.250000000000004
15286,1999,26.54
15289,1999,27.700000000000003
15289,2000,27.4
15293,1998,27.580000000000002
15293,1999,26.955555555555552
15293,2000,26.810000000000002
15296,1991,26.972727272727273
15296,1992,27.349999999999998
15296,1993,27.800000000000004
15296,1997,27.119999999999997
15296,1998,29.3
15301,1998,27.37272727272727
15301,1999,26.88888888888889
15301,2000,27.325
15303,1998,27.375
15303,1999,30.1
15303,2000,26.6
15304,1991,27.050000000000008
15304,1992,27.333333333333332
15304,1993,26.5
15304,1994,27.108333333333334
15304,1995,27.325
15304,1999,26.79
15304,2000,26.633333333333336
15307,1992,28.0
15307,1993,27.916666666666668
15307,1994,27.541666666666668
15307,1995,27.208333333333332
15307,1996,27.309999999999995
15307,1997,27.090000000000003
15307,1998,28.008333333333336
15307,1999,26.96666666666667
15308,1999,27.03333333333333
15308,2000,26.41666666666667
15310,1998,28.133333333333336
15312,1992,22.566666666666663
15312,1998,23.125
15312,1999,22.41111111111111
15312,2000,23.166666666666668
15315,1991,26.608333333333334
15315,1992,27.208333333333332
15315,1993,26.854545454545452
15315,1994,27.775000000000002
15315,1995,27.150000000000002
15315,1997,26.933333333333334
15315,1998,27.941666666666663
15315,1999,26.939999999999998
15317,1999,27.7
15317,2000,27.7
15318,1997,26.0
15318,1998,25.509999999999998
15318,1999,24.766666666666666
15318,2000,25.688888888888886
15319,1998,27.983333333333334
15319,1999,27.816666666666666
15321,1998,28.109090909090913
15321,1999,27.689999999999998
15321,2000,27.46666666666667
15324,1998,23.7375
15324,1999,23.487500000000004
15327,1998,23.90909090909091
15327,1999,22.830000000000005
15327,2000,23.825
15329,1999,27.254545454545454
15334,1991,26.439999999999998
15334,1992,26.599999999999998
15334,1994,25.7375
15334,1995,26.4
15334,1996,26.657142857142855
15334,1997,26.842857142857145
15334,1998,26.925
15334,1999,26.53333333333333
15334,2000,25.46666666666667
15335,1998,24.33333333333333
15335,1999,23.29090909090909
15335,2000,24.045454545454547
15337,1999,21.25
15337,2000,21.825
15338,1997,29.0
15338,1998,29.216666666666665
15338,1999,28.990000000000002
15338,2000,29.1
15339,1998,28.74545454545454
15339,1999,29.25
15340,1998,28.2
15340,1999,27.212500000000002
15340,2000,27.55
15343,1998,26.450000000000003
15343,1999,25.558333333333337
15343,2000,25.840000000000003
15344,1991,26.799999999999997
15344,1992,26.55
15344,1993,27.255555555555556
15344,1994,26.659999999999997
15344,1995,26.814285714285713
15344,1996,26.785714285714285
15344,1997,26.772727272727273
15344,1998,27.233333333333334
15344,1999,26.785714285714285
15344,2000,26.18
15345,1998,25.66153846153846
15345,1999,26.2875
15345,2000,26.119999999999997
15347,1998,26.98
15347,1999,26.96666666666667
15347,2000,27.0
15349,1998,28.00909090909091
15349,1999,27.462499999999995
15349,2000,27.266666666666666
15350,1998,25.0
15350,1999,24.83636363636364
15350,2000,25.266666666666666
15351,1991,25.1
15351,1992,25.700000000000003
15351,1993,25.224999999999998
15351,1994,24.288888888888888
15351,1998,26.963636363636365
15351,1999,26.620000000000005
15351,2000,26.266666666666666
15352,1998,26.790909090909096
15352,1999,25.94545454545454
15352,2000,26.160000000000004
15353,1996,25.88571428571429
15353,1997,25.936363636363634
15353,1998,25.924999999999997
15353,1999,25.737499999999997
15353,2000,25.54
15354,1999,23.5
15354,2000,25.2
15360,1998,28.714285714285715
15360,1999,27.48888888888889
15363,1991,27.566666666666666
15363,1992,27.933333333333334
15363,1993,28.025000000000002
15363,1994,27.558333333333337
15363,1995,27.612499999999997
15363,1996,28.081818181818186
15363,1997,27.811111111111114
15363,1998,28.57
15363,1999,27.672727272727265
15363,2000,27.78
15364,1999,26.1
15364,2000,25.54
15365,1998,26.880000000000003
15365,1999,25.858333333333334
15365,2000,25.6
15367,1998,25.25
15367,1999,25.422222222222224
15367,2000,25.4
15368,1991,27.724999999999998
15368,1992,27.633333333333336
15368,1993,27.808333333333334
15368,1994,34.90833333333333
15368,1995,27.649999999999995
15368,1996,27.575000000000003
15368,1997,27.727272727272727
15368,1998,28.250000000000004
15368,1999,27.275000000000002
15368,2000,27.55
15369,1998,27.8
15369,1999,27.283333333333335
15369,2000,27.310000000000002
15372,1998,28.266666666666666
15372,1999,27.419999999999998
15372,2000,27.339999999999996
15374,1991,23.05
15374,1992,22.599999999999998
15374,1993,23.075000000000003
15374,1994,22.908333333333335
15374,1995,23.241666666666664
15374,1996,22.841666666666665
15374,1997,23.258333333333336
15374,1998,23.483333333333334
15374,1999,22.607142857142858
15374,2000,23.258333333333336
15377,1999,28.275
15379,1998,28.550000000000004
15379,1999,28.383333333333336
15384,1999,28.28
15384,2000,28.075
15386,1993,20.75
15386,1994,20.718181818181822
15386,1998,21.8
15387,1999,28.200000000000003
15388,1999,24.08888888888889
15388,2000,24.18
15392,1991,25.641666666666666
15392,1992,25.614285714285717
15392,1993,24.96666666666667
15392,1994,25.183333333333334
15392,1996,25.336363636363636
15392,1997,25.525000000000002
15392,1998,26.3
15392,1999,25.2
15392,2000,25.25
15394,1998,21.4125
15394,1999,22.24285714285714
15395,1999,24.616666666666664
15395,2000,24.400000000000002
15396,1998,25.77777777777778
15396,1999,26.062500000000004
15399,1998,27.6
15399,1999,27.150000000000006
15400,1991,26.85833333333333
15400,1992,26.60833333333333
15400,1993,26.733333333333334
15400,1994,26.791666666666668
15400,1995,27.191666666666674
15400,1996,26.816666666666663
15400,1997,27.424999999999997
15400,1998,27.541666666666668
15400,1999,26.900000000000006
15400,2000,27.083333333333332
15408,1991,26.591666666666665
15408,1992,26.491666666666664
15408,1993,26.525000000000002
15408,1994,26.425000000000008
15408,1995,26.59090909090909
15408,1996,26.599999999999998
15408,1997,26.849999999999998
15408,1998,27.50833333333333
15408,1999,26.874999999999996
15408,2000,27.09090909090909
15414,1991,27.675
15414,1992,27.875
15414,1993,27.981818181818177
15414,1994,27.771428571428572
15415,1991,27.0
15415,1992,26.90909090909091
15415,1993,26.95
15415,1994,26.84166666666667
15415,1995,27.11666666666667
15415,1996,27.24166666666666
15415,1997,27.149999999999995
15415,1998,27.625
15415,1999,27.066666666666674
15415,2000,26.958333333333332
15418,1991,26.400000000000002
15418,1992,26.72
15418,1993,26.599999999999994
15418,1994,26.025
15418,1995,26.345454545454547
15418,1996,26.925
15420,1991,26.58333333333334
15420,1992,36.94166666666667
15420,1993,26.483333333333334
15420,1994,26.733333333333334
15420,1995,26.358333333333334
15420,1996,26.30833333333334
15420,1997,26.349999999999998
15420,1998,26.89166666666667
15420,1999,26.266666666666666
15420,2000,26.691666666666666
15422,1998,27.869999999999997
15422,1999,27.111111111111114
15422,2000,27.370000000000005
15429,1991,27.181818181818183
15429,1992,27.21666666666667
15429,1993,26.854545454545452
15429,1994,26.733333333333338
15429,1995,27.066666666666666
15429,1996,27.358333333333334
15429,1997,27.066666666666663
15429,1998,27.75
15429,2000,27.37777777777778
15430,1991,25.875000000000004
15430,1992,25.99
15430,1993,25.4125
15430,1995,26.46
15430,1996,26.2
15430,1998,25.919999999999998
15430,1999,27.0
15434,1991,27.700000000000006
15434,1992,27.03333333333333
15434,1993,27.36818181818182
15434,1994,26.427272727272722
15434,1996,27.373684210526317
15434,1997,26.939999999999998
15434,1998,27.793750000000003
15434,1999,26.8
15434,2000,26.6
15435,1991,25.6
15435,1998,27.6
15435,1999,26.875
15440,1998,26.859999999999996
15440,1999,26.71666666666667
15445,1998,25.96666666666667
15445,1999,27.1
15446,1991,27.5875
15446,1992,27.372727272727275
15446,1993,27.108333333333334
15446,1994,26.839999999999996
15446,2000,26.85
15447,1991,26.609999999999996
15447,1992,26.457142857142856
15447,1997,28.4
15447,1998,27.427272727272726
15447,1999,26.416666666666668
15447,2000,26.53
15450,1998,25.96666666666667
15450,1999,26.15
15450,2000,25.4
15452,1991,26.850000000000005
15452,1992,26.97142857142857
15452,1993,26.840000000000003
15452,1994,26.885714285714283
15452,1995,27.044444444444444
15452,1996,26.880000000000003
15454,1998,26.4
15454,1999,25.8
15455,1993,26.009999999999998
15455,1994,25.958333333333332
15455,1995,26.190909090909088
15455,1996,25.85
15456,1991,26.01666666666667
15456,1992,26.258333333333336
15456,1993,26.058333333333334
15456,1994,25.750000000000004
15456,1995,26.258333333333336
15456,1996,26.46
15456,1998,26.82222222222222
15456,1999,26.899999999999995
15456,2000,25.857142857142858
15457,1991,26.033333333333335
15457,1992,26.416666666666668
15457,1993,26.25
15457,1994,26.190909090909088
15457,1995,26.645454545454548
15457,1996,26.500000000000004
15457,1997,25.941666666666666
15457,1998,26.791666666666668
15457,1999,26.38333333333333
15457,2000,26.619999999999997
15459,1998,25.5
15460,1998,26.4
15460,1999,26.333333333333332
15461,1998,27.181818181818183
15461,1999,26.6
15461,2000,26.666666666666668
15462,1991,27.2
15463,1991,27.2
15463,1999,26.4
15464,1991,25.266666666666666
15464,1992,25.38571428571428
15464,1997,25.025000000000002
15464,1998,25.877777777777776
15464,1999,25.183333333333334
15464,2000,25.28333333333333
15466,1991,27.1
15466,1999,26.6
15467,1991,27.13333333333333
15467,1992,28.2
15467,1993,27.437500000000004
15467,1994,27.181818181818183
15467,1995,27.85
15467,1996,28.2
15467,1997,27.660000000000004
15467,1998,27.872727272727275
15470,1998,22.65
15470,1999,22.1
15472,1998,26.9
15472,1999,26.419999999999998
15472,2000,26.8
15474,1991,26.399999999999995
15474,1992,26.59166666666667
15474,1993,26.308333333333337
15474,1994,26.274999999999995
15474,1995,26.375
15474,1996,26.474999999999998
15474,1997,26.849999999999998
15474,1998,27.149999999999995
15474,1999,26.50909090909091
15474,2000,26.566666666666666
15475,1991,26.8
15475,2000,24.3
15478,1992,26.75714285714286
15478,1993,26.727272727272727
15478,1994,26.908333333333335
15478,1995,27.025000000000002
15478,1996,27.066666666666663
15478,1997,27.249999999999996
15478,1998,27.263636363636362
15478,1999,26.981818181818184
15478,2000,27.079999999999995
15479,1998,27.0
15479,1999,27.3
15479,2000,27.3
15481,1992,26.71666666666667
15481,1993,26.599999999999998
15481,1994,26.533333333333335
15481,1995,26.9375
15481,1996,26.97142857142857
15481,1997,26.633333333333336
15481,1998,26.9
15489,1997,26.74285714285714
15489,1998,27.675
15489,1999,26.950000000000003
15495,1991,26.366666666666664
15495,1992,26.616666666666664
15495,1993,26.575
15495,1994,26.491666666666664
15495,1995,26.533333333333335
15495,1996,26.450000000000003
15495,1997,26.75
15495,1998,27.163636363636364
15495,1999,26.55
15495,2000,26.7
15500,1998,26.15
15501,1991,26.658333333333328
15501,1992,26.53
15501,1993,26.566666666666666
15501,1994,26.525000000000002
15501,1995,26.34166666666667
15501,1996,26.34166666666667
15501,1997,26.7
15501,1998,26.858333333333334
15501,1999,26.58333333333333
15506,1991,25.2
15506,1992,25.3375
15506,1993,25.24444444444444
15506,1994,25.218181818181815
15506,1999,25.144444444444442
15506,2000,25.18
15507,1999,26.1
15513,1991,26.741666666666664
15513,1992,26.491666666666664
15513,1993,26.758333333333336
15513,1994,26.581818181818186
15513,1995,26.716666666666665
15513,1996,26.608333333333324
15513,1997,26.74166666666666
15513,1998,26.908333333333335
15513,1999,26.45833333333334
15513,2000,26.524999999999995
15516,1991,26.183333333333334
15516,1992,26.066666666666666
15516,1993,26.00909090909091
15516,1994,25.933333333333337
15516,1995,26.433333333333334
15516,1996,25.999999999999996
15516,1997,26.141666666666666
15516,1998,26.28571428571428
15516,1999,25.78125
15516,2000,25.35263157894737
15518,1997,26.1
15518,1998,26.849999999999998
15518,1999,26.87142857142857
15518,2000,26.7
15519,1991,26.6375
15519,1992,26.38333333333333
15519,1993,26.50909090909091
15519,1994,26.736363636363638
15519,1995,26.816666666666663
15519,1996,26.52857142857142
15523,1999,26.433333333333334
15523,2000,26.72
15524,1991,26.72222222222222
15524,1992,26.67777777777778
15524,1993,26.833333333333332
15524,1994,26.299999999999997
15524,1995,26.783333333333335
15524,1996,26.5
15530,1991,26.85
15530,1992,27.11111111111111
15530,1993,27.044444444444444
15530,1994,26.3
15530,1995,26.35
15530,1996,26.299999999999997
15530,1997,26.7
15530,1998,26.974999999999998
15530,1999,26.533333333333335
15530,2000,26.8
15539,1998,26.35
15539,1999,26.175
15539,2000,26.455555555555556
15546,1996,26.674999999999997
15546,1997,27.075
15546,1998,27.29166666666666
15546,1999,26.849999999999998
15546,2000,26.891666666666666
15548,1998,24.4
15548,1999,24.5
15551,1991,26.514285714285712
15551,1992,26.787499999999998
15551,1993,26.536363636363635
15551,1994,26.55
15551,1995,26.77777777777778
15551,1996,26.836363636363636
15551,1997,27.73333333333333
15551,2000,27.6
15555,1998,27.190909090909088
15555,1999,26.412499999999998
15556,1998,27.2
15556,1999,26.920000000000005
15556,2000,26.979999999999997
15566,1991,26.433333333333334
15566,1992,27.166666666666668
15566,1993,26.399999999999995
15566,1994,26.675
15566,1995,27.3
15567,1991,27.6
15567,1992,27.214285714285715
15567,1999,27.0
15567,2000,25.060000000000006
15568,1998,26.766666666666666
15568,1999,26.5
15569,1999,24.900000000000002
15570,1998,26.75
15570,1999,26.916666666666668
15570,2000,26.566666666666663
15571,2000,26.5
15572,1998,22.30909090909091
15572,1999,21.755555555555556
15572,2000,21.8
15573,1998,23.2
15574,1998,26.816666666666663
15574,1999,26.416666666666668
15574,2000,26.249999999999996
15575,1999,27.0
15576,1998,28.025
15576,1999,26.799999999999997
15578,1998,26.65555555555555
15578,1999,24.54285714285714
15579,1998,26.85
15579,1999,26.833333333333332
15580,1991,25.133333333333336
15580,1992,25.59166666666667
15580,1993,25.58181818181818
15580,1994,25.454545454545453
15580,1995,25.79166666666666
15580,1996,25.866666666666664
15580,1997,25.641666666666666
15580,1998,26.254545454545454
15580,1999,25.766666666666666
15581,1998,27.35
15581,1999,26.900000000000002
15582,1997,21.95
15582,1998,22.937499999999996
15582,1999,22.46
15582,2000,22.53333333333333
15583,1998,27.636363636363637
15583,1999,27.599999999999998
15583,2000,25.674999999999997
15584,1998,27.166666666666668
15584,1999,26.3
15584,2000,27.6
15585,1998,28.233333333333334
15585,1999,28.03333333333333
15585,2000,27.85
15586,1999,26.433333333333337
15586,2000,26.39999999999999
15587,1998,27.3
15588,1999,28.6
15588,2000,28.725
15589,1995,22.85
15589,1996,23.53333333333333
15589,1997,23.966666666666665
15589,1998,23.763636363636362
15589,1999,23.483333333333334
15589,2000,23.38888888888889
15590,1998,27.25
15590,1999,27.3
15591,1992,27.066666666666663
15591,1993,26.80909090909091
15591,1994,26.575000000000006
15591,1995,26.636363636363637
15591,1996,26.46
15592,1998,22.78
15592,1999,22.55
15593,1998,25.116666666666664
15593,1999,25.275
15594,2000,23.6
15595,1994,27.32
15595,1995,27.577777777777776
15595,1997,27.875
15595,1998,27.683333333333337
15595,1999,27.318181818181817
15595,2000,27.74
15596,1998,21.766666666666666
15596,1999,23.4
15596,2000,22.9
15597,1998,27.211111111111112
15597,1999,26.47
15597,2000,26.272727272727273
15598,1998,27.169999999999998
15598,1999,26.644444444444446
15598,2000,27.41111111111111
15599,1999,22.580000000000002
15600,1999,26.1
15600,2000,26.58888888888889
15601,1999,27.111111111111114
15603,1999,20.700000000000003
15604,1998,26.580000000000002
15604,1999,25.537499999999998
15606,1997,27.8
15606,1998,28.7
15608,1997,28.2
15608,1998,28.6875
15608,1999,27.15
15609,1998,20.5
15609,1999,19.9
15610,1998,21.6
15610,1999,21.818181818181817
15611,1999,26.540000000000003
15611,2000,26.3
15612,1997,25.6
15612,1998,26.871428571428574
15612,1999,26.25
15613,1998,27.45
15615,1998,28.1
15615,1999,27.457142857142856
15615,2000,27.925
15617,1998,21.466666666666665
15617,1999,20.725
15618,1999,27.077777777777772
15618,2000,26.96666666666667
15629,1991,26.116666666666664
15629,1992,25.716666666666665
15629,1993,26.833333333333332
15629,1994,27.0
15629,1995,26.58333333333334
15629,1996,27.03333333333333
15629,1997,26.733333333333338
15629,1998,27.941666666666666
15629,1999,28.38333333333333
15629,2000,27.808333333333334
15644,1991,25.991666666666664
15644,1992,26.03333333333333
15644,1993,26.49166666666667
15644,1994,26.941666666666666
15644,1995,26.51666666666667
15644,1996,25.883333333333336
15644,1997,26.166666666666668
15644,1998,27.349999999999994
15644,1999,27.20833333333334
15644,2000,27.183333333333334
15658,1991,15.350000000000001
15658,1992,13.875
15658,1993,14.541666666666666
15658,1994,15.158333333333333
15658,1995,14.608333333333336
15658,1996,14.549999999999999
15658,1997,14.908333333333337
15658,1998,15.775000000000004
15658,1999,15.716666666666667
15658,2000,15.316666666666665
15664,1991,22.04166666666667
15664,1992,22.18
15664,1993,26.3875
15664,1994,22.191666666666674
15664,1995,21.683333333333334
15664,1996,22.558333333333334
15664,1997,21.641666666666666
15664,1998,23.083333333333332
15664,1999,23.200000000000003
